TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	ACREDITACION_CARRERA	TOTAL_MATRICULADOS	TOTAL_MATRICULADOS_PRIMER_AÑO
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	45	42
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	TECNICO EN ENFERMERIA	Vespertino	No Acreditada	171	58
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	26	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	23	5
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Diurno	No Acreditada	37	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Vespertino	No Acreditada	57	42
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	DIBUJO DE PROYECTOS DE ARQUITECTURA E INGENIERIA	Diurno	No Acreditada	8	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	EDIFICACION	Diurno	No Acreditada	24	12
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	88	41
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	DISEÑO EDITORIAL	Diurno	No Acreditada	27	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE ARICA	XV REGIÓN	TOPOGRAFIA	Vespertino	No Acreditada	74	36
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	GESTION Y CONTROL DE CALIDAD	Vespertino	No Acreditada	30	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	PREPARADOR FISICO	Diurno	No Acreditada	57	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	PREPARADOR FISICO	Vespertino	No Acreditada	28	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	BIOTECNOLOGIA INDUSTRIAL	Diurno	No Acreditada	37	16
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	325	120
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	80	47
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA	Diurno	No Acreditada	77	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	216	130
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	149	68
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	MECANICA EN PRODUCCION INDUSTRIAL	Diurno	No Acreditada	42	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	MECANICA EN PRODUCCION INDUSTRIAL	Vespertino	No Acreditada	57	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	299	152
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	133	66
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	10	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	HOTELES Y RESTAURANTES	Diurno	No Acreditada	44	11
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	TECNICO EN ODONTOLOGIA	Diurno	No Acreditada	78	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	81	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	49	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	TURISMO MENCION VIAJES Y TURISMO	Diurno	No Acreditada	48	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	33	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ELECTRONICA INDUSTRIAL	Diurno	No Acreditada	70	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ELECTRONICA INDUSTRIAL	Vespertino	No Acreditada	35	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	53	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	MECANICA AUTOMOTRIZ	Vespertino	No Acreditada	15	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	COMERCIO EXTERIOR	Vespertino	No Acreditada	35	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	135	72
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	134	62
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	368	145
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	84	27
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	22	8
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Diurno	No Acreditada	118	62
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	AUTOMATIZACION Y CONTROL INDUSTRIAL	Vespertino	No Acreditada	98	47
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	DIBUJO DE PROYECTOS DE ARQUITECTURA E INGENIERIA	Vespertino	No Acreditada	45	22
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	CONTABILIDAD GENERAL	Diurno	No Acreditada	37	20
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	7	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	EDIFICACION	Diurno	No Acreditada	66	43
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	EDIFICACION	Vespertino	No Acreditada	64	33
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	110	67
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	52	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	62	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Vespertino	No Acreditada	21	12
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	DISEÑO EDITORIAL	Diurno	No Acreditada	30	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Diurno	No Acreditada	39	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION ELECTROMECANICA	Vespertino	No Acreditada	45	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Diurno	No Acreditada	101	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Vespertino	No Acreditada	92	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CONCEPCION - TALCAHUANO	VIII REGIÓN	FABRICACION Y MONTAJE INDUSTRIAL	Vespertino	No Acreditada	104	49
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	108	50
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	96	43
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	78	36
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	TECNOLOGIA EN VITIVINICULTURA	Diurno	No Acreditada	31	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	TECNOLOGIA AGRICOLA	Diurno	No Acreditada	77	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	127	48
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	10	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	33	11
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	47	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	25	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE CURICO	VII REGIÓN	DISEÑO EDITORIAL	Diurno	No Acreditada	5	5
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Diurno	No Acreditada	160	66
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	No Acreditada	125	42
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	3	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	TECNICO CINEMATOGRAFICO	Diurno	No Acreditada	33	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Diurno	No Acreditada	35	11
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	36	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	58	31
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE PEREZ ROSALES	REGIÓN METROPOLITANA	DISEÑO EDITORIAL	Diurno	No Acreditada	36	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TECNICO EN MEDIO AMBIENTE	Vespertino	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	GESTION Y CONTROL DE CALIDAD	Vespertino	No Acreditada	14	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	PREPARADOR FISICO	Diurno	No Acreditada	147	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	SOPORTE COMPUTACIONAL	Diurno	No Acreditada	63	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ADMINISTRACION INDUSTRIAL	Vespertino	No Acreditada	63	19
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	BIOTECNOLOGIA INDUSTRIAL	Diurno	No Acreditada	103	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	132	129
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	MECANICA EN PRODUCCION INDUSTRIAL	Diurno	No Acreditada	60	33
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	MECANICA EN PRODUCCION INDUSTRIAL	Vespertino	No Acreditada	76	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Diurno	No Acreditada	320	93
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	PREVENCION DE RIESGOS	Vespertino	No Acreditada	181	50
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	14	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	9	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	CLIMATIZACION	Diurno	No Acreditada	51	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	CLIMATIZACION	Vespertino	No Acreditada	92	43
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Diurno	No Acreditada	48	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	DISEÑO Y PROGRAMACION MULTIMEDIA	Vespertino	No Acreditada	4	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	REFRIGERACION	Diurno	No Acreditada	57	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	REFRIGERACION	Vespertino	No Acreditada	73	35
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION PROYECTOS ELECTRICOS	Diurno	No Acreditada	98	51
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION PROYECTOS ELECTRICOS	Vespertino	No Acreditada	100	33
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TECNOLOGIA AGRICOLA	Diurno	No Acreditada	107	28
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TECNOLOGIA Y ADMINISTRACION AGRICOLA	Diurno	No Acreditada	87	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TECNOLOGIA PECUARIA	Diurno	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	228	108
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	185	50
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	No Acreditada	71	33
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ELECTRONICA INDUSTRIAL	Diurno	No Acreditada	104	51
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ELECTRONICA INDUSTRIAL	Vespertino	No Acreditada	84	35
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	MECANICA AUTOMOTRIZ	Diurno	No Acreditada	162	2
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	55	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	112	41
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Diurno	No Acreditada	241	88
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	110	31
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	AUTOMATIZACION Y CONTROL INDUSTRIAL	Diurno	No Acreditada	105	54
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	AUTOMATIZACION Y CONTROL INDUSTRIAL	Vespertino	No Acreditada	92	39
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	142	79
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	147	48
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ADMINISTRACION DE EMPRESAS MENCION MARKETING	Diurno	No Acreditada	75	32
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TECNOLOGIA INDUSTRIAL DE LOS ALIMENTOS	Diurno	No Acreditada	87	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TECNOLOGIA INDUSTRIAL DE LOS ALIMENTOS	Vespertino	No Acreditada	79	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	LOGISTICA	Vespertino	No Acreditada	18	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Diurno	No Acreditada	89	34
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	ELECTRICIDAD INDUSTRIAL MENCION INSTALACIONES ELECTRICAS	Vespertino	No Acreditada	102	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TECNOLOGIA EN ANALISIS QUIMICO	Diurno	No Acreditada	190	50
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	TECNOLOGIA EN ANALISIS QUIMICO	Vespertino	No Acreditada	125	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	DIBUJO TECNICO INDUSTRIAL	Diurno	No Acreditada	31	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE SANTIAGO SUR (MACUL)	REGIÓN METROPOLITANA	DIBUJO TECNICO INDUSTRIAL	Vespertino	No Acreditada	45	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	GASTRONOMIA INTERNACIONAL	Diurno	No Acreditada	75	45
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	GASTRONOMIA INTERNACIONAL	Vespertino	No Acreditada	41	23
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Diurno	No Acreditada	55	25
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	MECANICA AUTOMOTRIZ EN SISTEMAS ELECTRONICOS	Vespertino	No Acreditada	91	50
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	PREVENCION DE RIESGOS	Diurno	No Acreditada	181	79
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	PREVENCION DE RIESGOS	Vespertino	No Acreditada	130	60
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES MENCION VISUAL BASIC.NET-JAVA	Diurno	No Acreditada	2	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Diurno	No Acreditada	20	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	PROGRAMADOR DE APLICACIONES COMPUTACIONALES	Vespertino	No Acreditada	6	
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	TECNOLOGIA EN METALURGIA	Diurno	No Acreditada	33	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	HOTELES Y RESTAURANTES	Diurno	No Acreditada	27	12
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Diurno	No Acreditada	12	1
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	TELECOMUNICACIONES, CONECTIVIDAD Y REDES	Vespertino	No Acreditada	18	15
